Input_Khmer,Target_English,Predicted_English,Word_Acc,Char_Acc,F1,CER
វិប្បយោគ,vibbayouk,bayoubayoubayoubayoubayou,0,0.24,0.3529411764705882,2.111111111111111
រាត់រាយ,rortreay,reatreatreatreatreatreatr,0,0.24,0.36363636363636365,2.375
ព្រលាំ,proloam,prumprumprumprumprumprump,0,0.12,0.1875,3.142857142857143
ផែនដី,phaendei,phaenenenenenenenenenenen,0,0.24,0.36363636363636365,2.375
វិច្ឆាយ,vichchhay,chhhhhhhhhhhhhhhhhhhhhhhh,0,0.12,0.23529411764705882,2.4444444444444446
ភ្នំពេញ,pp,phnenenenenenenenenenenen,0,0.040000000000000036,0.07407407407407407,12.0
សិលោរស្ក,selouroskor,saosaosaosaosaosaosaosaos,0,0.19999999999999996,0.2777777777777778,1.8181818181818181
ច្បោលៗ,chbaol,b,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
អយស្កុម្ភ,aayoskomphor,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.07999999999999996,0.10810810810810811,1.9166666666666667
មាតលី,meatali,meateateateateateateateat,0,0.19999999999999996,0.3125,2.857142857142857
ក្រៃ,krai,krey,0,0.5,0.5,0.5
វិឃាសាហារ,vikheasahar,veasasasasasasasasasasasa,0,0.19999999999999996,0.3333333333333333,1.8181818181818181
ហ្លួងព្រះបាង,loungpreahbang,pronghnghnghnghnghnghnghn,0,0.24,0.41025641025641024,1.3571428571428572
កំព្រយ,kamproy,k,0,0.1428571428571429,0.25,0.8571428571428571
កណ្ដេង,kondeng,kong,0,0.5714285714285714,0.7272727272727273,0.42857142857142855
សារុប្ប,sarubb,b,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
កាង,kang,kang,1,1.0,1.0,0.0
សមាមាត្រ,sameameatrar,sameameameameameameameame,0,0.36,0.48648648648648657,1.3333333333333333
អង្គញ់,aongkonh,angkongkongkongkongkongko,0,0.28,0.42424242424242425,2.25
ឆិត,chhet,chhhhhhhhhhhhhhhhhhhhhhhh,0,0.12,0.19999999999999998,4.4
ក្បាលមឿង,kbalmoeang,bangkoeangkoeangkoeangkoe,0,0.28,0.45714285714285713,1.8
ស្វីករណ៍,sveikoron,svon,0,0.4444444444444444,0.6153846153846153,0.5555555555555556
ក្លន,klon,konlonlonlonlonlonlonlonl,0,0.16000000000000003,0.2758620689655173,5.25
អញ្ជើញ,anhjernh,anh,0,0.375,0.5454545454545454,0.625
ការពិតណាស់,karpitnas,peateateateateateateateat,0,0.12,0.23529411764705882,2.4444444444444446
ក្រពត,krapot,k,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
ជើងខ្លែង,chaungkhlaeng,khaengkhaengkhaengkhaengk,0,0.4,0.5263157894736842,1.1538461538461537
រឱសឋាន,rosathan,aosaosaosaosaosaosaosaosa,0,0.16000000000000003,0.24242424242424243,2.625
ស្បង់,sbang,song,0,0.6,0.6666666666666665,0.4
ទ្រង់ទ្រាយ,trongtreay,trong,0,0.5,0.6666666666666666,0.5
ពិភព,piphop,p,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
ម្រះ,mreah,mreamreamreamreamreamream,0,0.16000000000000003,0.26666666666666666,4.2
រាជិសី,reachisei,seachi,0,0.5555555555555556,0.8,0.4444444444444444
គែ,keae,ke,0,0.5,0.6666666666666666,0.5
វិក្ខិត្តចិត្ត,vikkhettchett,khetttttttttttttttttttttt,0,0.16000000000000003,0.3684210526315789,1.6153846153846154
លន្តែ,lonteae,taetaetaetaetaetaetaetaet,0,0.16000000000000003,0.25,3.0
ប្របិច,brobech,brobrobrobrobrobrobrobrob,0,0.16000000000000003,0.25,3.0
វុឌ្ឍាបចាយនៈ,vudtheabchayoneak,bak,0,0.17647058823529416,0.3,0.8235294117647058
គគ្រីតគគ្រាត,kokritkokreat,kkkkkkkkkkkkkkkkkkkkkkkkk,0,0.16000000000000003,0.2105263157894737,1.6153846153846154
បារាំង,barang,bang,0,0.6666666666666667,0.8,0.3333333333333333
ចង្អុលខ្មោច,chongaulkhmaoch,aouchaouchaouchaouchaouch,0,0.36,0.5,1.0666666666666667
រលុះរលាញ,roluhroleanh,rolululululululululululul,0,0.19999999999999996,0.2702702702702703,1.6666666666666667
រឡូ,rolo,rourourourourourourourour,0,0.12,0.20689655172413793,5.5
កំហិល,komhel,l,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
ស្នេហ៍ហៃ,snehohai,hai,0,0.375,0.5454545454545454,0.625
ផ្ដៀង,phdieng,phdieng,1,1.0,1.0,0.0
ហិល,hel,hel,1,1.0,1.0,0.0
ប៉ឺង,beung,bangeungeungeungeungeunge,0,0.19999999999999996,0.33333333333333337,4.0
ប្រាង្គណ៍,brangkon,bron,0,0.5,0.6666666666666666,0.5
ស្មង,smang,sm,0,0.4,0.5714285714285715,0.6
ប្រទង់,bratong,brong,0,0.7142857142857143,0.8333333333333333,0.2857142857142857
មច្ឆេរចិត្ត,mochchherchett,chchchchchchchchchchchchc,0,0.28,0.358974358974359,1.2857142857142858
ប្រតាប់ប្រញាល់,brotabbronhal,brobrobrobrobrobrobrobrob,0,0.28,0.3684210526315789,1.3846153846153846
តេះតោះ,tehtaoh,tatatatatatatatatatatatat,0,0.12,0.1875,3.142857142857143
អវសិដ្ឋ,aavosedthar,aodthaodthaodthaodthaodth,0,0.28,0.3888888888888889,1.6363636363636365
កន្តឹម,kontuem,kontontontontontontontont,0,0.16000000000000003,0.25,3.0
អភ្យាគម,aophyeakom,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.07999999999999996,0.11428571428571428,2.3
ចាក់ក្រឡេក,chakakralek,k,0,0.09090909090909094,0.16666666666666669,0.9090909090909091
ចំប្រប់,chambrob,b,0,0.125,0.2222222222222222,0.875
ចងពុង,chongpung,chong,0,0.5555555555555556,0.7142857142857143,0.4444444444444444
ប៉ប៉ះ,bopah,bah,0,0.6,0.7499999999999999,0.4
ប្រផុត,braphot,bot,0,0.4285714285714286,0.6,0.5714285714285714
ចំណាំ,chamnam,chamnamnamnamnamnamnamnam,0,0.28,0.43750000000000006,2.5714285714285716
ក្រលៀន,kralien,kon,0,0.2857142857142857,0.4,0.7142857142857143
សវនីយ៍,sovoniy,son,0,0.4285714285714286,0.6,0.5714285714285714
ព្រូត,prut,put,0,0.75,0.8571428571428571,0.25
អាភិសមាចារិក,aaphismeacharik,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.16000000000000003,0.2,1.4
នរសីហៈ,noroseihak,hak,0,0.30000000000000004,0.4615384615384615,0.7
ជំងឺ,chumngeu,chumng,0,0.75,0.8571428571428571,0.25
សច្ឆិកិរិយា,sochchhekeriyea,chikarikarikarikarikarika,0,0.16000000000000003,0.3,1.4
ចំណាយ,chomnay,chamnamnamnamnamnamnamnam,0,0.19999999999999996,0.3125,2.857142857142857
អាវ៉ូកាត៍,aavoukat,at,0,0.25,0.4,0.75
កញ្ចាំង,konhjang,kanhnhnhnhnhnhnhnhnhnhnhn,0,0.16000000000000003,0.30303030303030304,2.625
អណ្ដូង,aondoung,andondondondondondondondo,0,0.24,0.36363636363636365,2.375
អដ្ឋកថា,aadthakatha,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.19999999999999996,0.2777777777777778,1.8181818181818181
មច្ឆរី,mochchhari,chchchchchchchchchchchchc,0,0.19999999999999996,0.28571428571428575,2.0
សាវតារ,savotar,r,0,0.1428571428571429,0.25,0.8571428571428571
យុទ្ធជន,yutthochon,thonthonthonthonthonthont,0,0.28,0.4,1.8
ពេន,pen,penenenenenenenenenenenen,0,0.12,0.21428571428571425,7.333333333333333
មនោរម្យ,monoromyor,momomomomomomomomomomomom,0,0.24,0.34285714285714286,1.9
ប្រមើល,bramaul,brom,0,0.4285714285714286,0.5454545454545454,0.5714285714285714
ពាហុសច្ច,peahosochch,p,0,0.09090909090909094,0.16666666666666669,0.9090909090909091
កន្លងខ្នប់,konlongkhnob,khnlonlonlonlonlonlonlonl,0,0.31999999999999995,0.48648648648648657,1.4166666666666667
ប្រេវ,brev,brove,0,0.6,0.888888888888889,0.5
ពន្លង់,ponlong,ponlonlonlonlonlonlonlonl,0,0.24,0.375,2.7142857142857144
ធ្នស់,thnos,sonthonthonthonthonthonth,0,0.16000000000000003,0.33333333333333337,4.2
ពីងពាង,pingpeang,peang,0,0.5555555555555556,0.7142857142857143,0.4444444444444444
ចក្ររាសី,chakrareasei,charororororororororororo,0,0.19999999999999996,0.2702702702702703,1.6666666666666667
ឡឺនឡង់,luenlong,leunleunleunleunleunleunl,0,0.24,0.36363636363636365,2.375
អត្ថិភាព,aatthepheap,apheapheapheapheapheaphea,0,0.36,0.5,1.4545454545454546
ប្រជាន់,brachean,b,0,0.125,0.2222222222222222,0.875
លុង,lung,lung,1,1.0,1.0,0.0
ចតុស្ដម្ភ,chotosdomphor,sochochochochochochochoch,0,0.28,0.4210526315789474,1.3846153846153846
បញ្ចោរ,banhchour,brouch,0,0.33333333333333337,0.8,0.6666666666666666
ឧបករណ៍,ubakaron,ubokokokokokokokokokokoko,0,0.16000000000000003,0.24242424242424243,2.625
យប់,yub,y,0,0.33333333333333337,0.5,0.6666666666666666
ចាគចេតនា,chakchetonea,chachachachachachachachac,0,0.24,0.32432432432432434,1.5833333333333333
រលេញ,rolenh,rolenh,1,1.0,1.0,0.0
អនេកត្ថសំខ្យា,aanektthasamkhya,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.19999999999999996,0.24390243902439027,1.25
អបរលោក,aoborolouk,aok,0,0.30000000000000004,0.4615384615384615,0.7
មេធគភាព,methkopheap,p,0,0.09090909090909094,0.16666666666666669,0.9090909090909091
អម្បាយ,aombeay,am,0,0.2857142857142857,0.4444444444444445,0.7142857142857143
អនុជ,aanuch,aonuchonuchonuchonuchonuc,0,0.19999999999999996,0.3225806451612903,3.3333333333333335
កក្អិច,korkaech,ak,0,0.125,0.4,0.875
អន្តុយ,aontuy,aonutonutonutonutonutonut,0,0.19999999999999996,0.3225806451612903,3.3333333333333335
ស្របក់ស្របាល,srabakasrabal,brobrobrobrobrobrobrobrob,0,0.16000000000000003,0.2105263157894737,1.6153846153846154
ចន្ទលេខា,chonlekha,khantententententententen,0,0.12,0.29411764705882354,2.4444444444444446
កិច្ចការ,kechkar,chachachachachachachachac,0,0.12,0.1875,3.142857142857143
តុកកែ,tokokae,kokokokokokokokokokokokok,0,0.16000000000000003,0.25,3.0
យុកក្ប័ត្រ,yukkboatror,kokokokokokokokokokokokok,0,0.16000000000000003,0.2222222222222222,1.9090909090909092
កាំភ្លើង,kamplerng,phlaumphlaumphlaumphlaump,0,0.16000000000000003,0.23529411764705882,2.3333333333333335
ឫក្សណៈ,ryksonak,ryksaksaksaksaksaksaksaks,0,0.24,0.36363636363636365,2.375
ប៉េងប៉ោះ,bengbaoh,baong,0,0.25,0.7692307692307693,0.75
ឋិត,thet,t,0,0.25,0.4,0.75
អ្នកនាំ,anakanoam,aneaneaneaneaneaneaneanea,0,0.24,0.3529411764705882,2.111111111111111
កម្មការ,kammokar,kam,0,0.375,0.5454545454545454,0.625
បៀតបៀន,bietobien,biebiebiebiebiebiebiebieb,0,0.24,0.3529411764705882,2.111111111111111
កំអួក,kamuok,kuokuokuokuokuokuokuokuok,0,0.16000000000000003,0.25806451612903225,3.5
តង្វាយ,tangveay,t,0,0.125,0.2222222222222222,0.875
គ្រមាំង,kromeang,kom,0,0.375,0.5454545454545454,0.625
ប្រណិត,bronuet,bronet,0,0.8571428571428572,0.923076923076923,0.14285714285714285
ពព្រឹម,popruem,pruempruempruempruempruem,0,0.24,0.375,2.7142857142857144
អារឹស,aarues,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.07999999999999996,0.12903225806451613,3.8333333333333335
សុយម៉េៈ,soymeeak,meak,0,0.5,0.6666666666666666,0.5
លក្ស្មណៈ,loksmonak,sonak,0,0.5555555555555556,0.7142857142857143,0.4444444444444444
ភព,phop,phophophophophophophophop,0,0.16000000000000003,0.2758620689655173,5.25
ឪទឹន,autuen,auenuenuenuenuenuenuenuen,0,0.19999999999999996,0.3225806451612903,3.3333333333333335
ប្រវែង,broveng,brongvengvengvengvengveng,0,0.28,0.43750000000000006,2.5714285714285716
ល័ព្ធ,loapthor,poapoapoapoapoapoapoapoap,0,0.16000000000000003,0.24242424242424243,2.625
តិណជាតិ,tencheate,teateateateateateateateat,0,0.24,0.3529411764705882,2.111111111111111
ចៀមជាំ,chiemchoam,chieamchieamchieamchieamc,0,0.36,0.5142857142857143,1.6
គ្រមាញ,kromeanh,kreanh,0,0.75,0.8571428571428571,0.25
កន្ត្រប់,kantrob,kontrontrontrontrontrontr,0,0.19999999999999996,0.3125,2.857142857142857
គ្រឹះ,krueeah,krueah,0,0.8571428571428572,0.923076923076923,0.14285714285714285
ការសម្រេច,karsomrech,s,0,0.09999999999999998,0.18181818181818182,0.9
ទង់,tong,tong,1,1.0,1.0,0.0
ច្រាក,chrak,krea,0,0.19999999999999996,0.6666666666666665,0.8
របែង,robaeng,rong,0,0.5714285714285714,0.7272727272727273,0.42857142857142855
ភាគរយ,phiekroy,pheakokokokokokokokokokok,0,0.16000000000000003,0.30303030303030304,2.625
ទេរ,ter,tetetetetetetetetetetetet,0,0.07999999999999996,0.14285714285714285,7.666666666666667
ពព្រល,poprol,proproproproproproproprop,0,0.19999999999999996,0.3225806451612903,3.3333333333333335
ប្រិល,bril,brol,0,0.75,0.75,0.25
ហ្មគ្វាម,morkveam,m,0,0.125,0.2222222222222222,0.875
សម្បយោគ,somboyouk,sam,0,0.2222222222222222,0.3333333333333333,0.7777777777777778
ទក្ខិណេយ្យសម្បទា,tokkheneyysambotea,bateyoteyoteyoteyoteyotey,0,0.31999999999999995,0.5116279069767442,0.9444444444444444
បិដកត្រ័យ,bedkotrai,batey,0,0.2222222222222222,0.5714285714285714,0.7777777777777778
ធ្មុងកញ្ចុះ,thmungkonhchuh,kong,0,0.2142857142857143,0.4444444444444445,0.7857142857142857
ឆ្លើយ,jlery,chhhhhhhhhhhhhhhhhhhhhhhh,0,0.0,0.0,5.0
បាដិហារ្យ,badeharyor,br,0,0.19999999999999996,0.33333333333333337,0.8
ប្រមុខ្យ,bromukh,brorororororororororororo,0,0.12,0.1875,3.142857142857143
ខ្ពង់មេឃ,khpongmekh,khekhekhekhekhekhekhekhek,0,0.19999999999999996,0.28571428571428575,2.0
សូទ្រា,soutrea,s,0,0.1428571428571429,0.25,0.8571428571428571
ខ្ញិកៗ,khnhek,khnhnhnhnhnhnhnhnhnhnhnhn,0,0.16000000000000003,0.25806451612903225,3.5
អបរកាល,aoborokal,al,0,0.2222222222222222,0.3636363636363636,0.7777777777777778
អម្រាម,aamream,am,0,0.2857142857142857,0.4444444444444445,0.7142857142857143
ស្រឡន,sralan,sron,0,0.5,0.6,0.5
អន្ទង់អាំង,aontongoaang,ang,0,0.25,0.4,0.75
ស្រុតិ,srote,se,0,0.4,0.5714285714285715,0.6
រំពង,rompong,rong,0,0.5714285714285714,0.7272727272727273,0.42857142857142855
ផ្គត់,pkot,phk,0,0.25,0.5714285714285715,0.75
កន្សោម,konsoum,sonononononononononononon,0,0.12,0.25,3.142857142857143
ទ្រនេល,tronel,trontrontrontrontrontront,0,0.16000000000000003,0.25806451612903225,3.5
អៀ,aie,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.040000000000000036,0.07142857142857142,8.0
បទេសរាជ,batesareach,baches,0,0.2727272727272727,0.7058823529411764,0.7272727272727273
វជីរ,vochir,rochivochivochivochivochi,0,0.19999999999999996,0.3870967741935484,3.3333333333333335
សន្ទះ,santeah,stostostostostostostostos,0,0.07999999999999996,0.125,3.2857142857142856
កន្ធាយ,kontheay,kanthonthonthonthonthonth,0,0.19999999999999996,0.36363636363636365,2.5
រុយ,ruy,ruy,1,1.0,1.0,0.0
ប្រដេញ,bradenh,brodenh,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
វិស្សុត,vissot,sosososososososososososos,0,0.12,0.1935483870967742,3.6666666666666665
អឃ៌,aakhr,aokhr,0,0.8,0.8000000000000002,0.2
ព្រួយ,prouy,pruoy,0,0.6,1.0,0.4
មាណពក៍,meanop,mon,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
អើយ,ery,aeuy,0,0.5,0.5714285714285715,0.6666666666666666
អង្គែ,aongkeae,aeaeaeaeaeaeaeaeaeaeaeaea,0,0.16000000000000003,0.24242424242424243,2.625
ស្វរៈ,svareak,srovovovovovovovovovovovo,0,0.07999999999999996,0.1875,3.2857142857142856
រង្កៀកបង្គោល,rongkeakbongkoul,kongkongkongkongkongkongk,0,0.4,0.48780487804878053,0.9375
ក្រតើន,krotaeun,kaukaukaukaukaukaukaukauk,0,0.12,0.18181818181818182,2.75
កើច,kaeuch,chaeuk,0,0.33333333333333337,1.0,0.6666666666666666
និរោធ,nirouth,ron,0,0.2857142857142857,0.6,0.7142857142857143
កញ្ច្រង់,konhchrong,kronhronhronhronhronhronh,0,0.31999999999999995,0.45714285714285713,1.7
ខុស,khos,sokh,0,0.0,1.0,1.0
ហ្មនួត,manout,huon,0,0.16666666666666663,0.6,0.8333333333333334
ភ្លៅ,phlov,phlov,1,1.0,1.0,0.0
កុំព្យូទ័រ,computer,kompumpumpumpumpumpumpump,0,0.16000000000000003,0.24242424242424243,2.625
ត្រជាក់,tjaek,katrotrotrotrotrotrotrotr,0,0.040000000000000036,0.19999999999999998,4.8
កំផ្លឹម,komphloem,phlumphlumphlumphlumphlum,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
ព្រាត់,preat,protrotrotrotrotrotrotrot,0,0.12,0.19999999999999998,4.4
កៅសិប,kauseb,bau,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
សម្រោប,samroub,sam,0,0.4285714285714286,0.6,0.5714285714285714
មោក្ខ,moukkhar,khokhokhokhokhokhokhokhok,0,0.16000000000000003,0.24242424242424243,2.625
សង្ហរណ៍,sanghoron,son,0,0.33333333333333337,0.5,0.6666666666666666
ភ្លែត,plet,phletaetaetaetaetaetaetae,0,0.16000000000000003,0.2758620689655173,5.25
លាក់ធ្យូង,leakthyung,thlululululululululululul,0,0.07999999999999996,0.22857142857142856,2.3
ស្វស្តិក,svostek,sosososososososososososos,0,0.12,0.1875,3.142857142857143
សហប្រធាន,sahabrathean,bohohohohohohohohohohohoh,0,0.07999999999999996,0.16216216216216217,1.9166666666666667
រំអែរំអួយ,rumaaerumauoy,rumrumrumrumrumrumrumrumr,0,0.28,0.3684210526315789,1.3846153846153846
ស្រ៊ូស,srous,srousrousrousrousrousrous,0,0.19999999999999996,0.33333333333333337,4.0
ក្រឡុញ,krolonh,krolololololololololololo,0,0.19999999999999996,0.3125,2.857142857142857
អសីតិសាវក,aaseitesavok,aseaseaseaseaseaseaseasea,0,0.28,0.3783783783783784,1.5
សំណក,samnok,samnamnamnamnamnamnamnamn,0,0.16000000000000003,0.25806451612903225,3.5
កិច្ចប្រជុំ,kechbrachum,chchchchchchchchchchchchc,0,0.16000000000000003,0.2222222222222222,1.9090909090909092
អនេក,aanek,aek,0,0.6,0.7499999999999999,0.4
តម្បុត,tombut,t,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
បាតុករ,batokar,bokat,0,0.5714285714285714,0.8333333333333333,0.42857142857142855
ខ្លាញ់,khlanh,kh,0,0.33333333333333337,0.5,0.6666666666666666
ធំ,thum,thum,1,1.0,1.0,0.0
បញ្ចើច,banhchauch,chchchchchchchchchchchchc,0,0.19999999999999996,0.28571428571428575,2.0
សស្រូស,sosrous,sosososososososososososos,0,0.19999999999999996,0.3125,2.857142857142857
វិជយ,vichoy,vicheay,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
អណ្ណាម,aonnam,annnnnnnnnnnnnnnnnnnnnnnn,0,0.12,0.1935483870967742,3.6666666666666665
ព័ស្ដុ,poasdo,sdoap,0,0.16666666666666663,0.9090909090909091,0.8333333333333334
ក្បោះក្បាយ,kboskbay,bayokayokayokayokayokayok,0,0.19999999999999996,0.36363636363636365,2.5
ពិពិធ,pipith,pipipipipipipipipipipipip,0,0.16000000000000003,0.25806451612903225,3.5
បត្តិទានមយៈ,batteteanomoyeak,teateateateateateateateat,0,0.36,0.43902439024390244,1.0
សកកាល,sokokal,kakakakakakakakakakakakak,0,0.12,0.1875,3.142857142857143
ប៉័ងតោ,bang,bang,1,1.0,1.0,0.0
វិភាព,vipheap,vipheapheapheapheapheaphe,0,0.28,0.43750000000000006,2.5714285714285716
ខះ,khah,kh,0,0.5,0.6666666666666666,0.5
អទ្ធគូ,aatthoku,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.07999999999999996,0.12121212121212122,2.875
រត្នាករ,rotnakar,krontrontrontrontrontront,0,0.19999999999999996,0.36363636363636365,2.5
ដែល,dl,dael,0,0.5,0.6666666666666666,1.0
ខ្ពង់,khpong,khpong,1,1.0,1.0,0.0
សរីស្រឹប,sorisroeb,srosrosrosrosrosrosrosros,0,0.24,0.3529411764705882,2.111111111111111
ក្រញាំង,kranhang,kanheanheanheanheanheanhe,0,0.24,0.36363636363636365,2.375
កិមិជាតិ,kemicheat,mikateateateateateateatea,0,0.19999999999999996,0.4117647058823529,2.2222222222222223
អព័ទ្ធ,aopoatthor,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.07999999999999996,0.11428571428571428,2.3
នាគលោក,neakolouk,kokokokokokokokokokokokok,0,0.16000000000000003,0.23529411764705882,2.3333333333333335
ហែហៃ,haehay,haei,0,0.5,0.6,0.5
ហ៊ុមព្រែ,humprae,haem,0,0.2857142857142857,0.7272727272727273,0.7142857142857143
ផ្ដាសាយ,phdasay,phay,0,0.5714285714285714,0.7272727272727273,0.42857142857142855
ឮជា,lyychea,lyyyyyyyyyyyyyyyyyyyyyyyy,0,0.12,0.1875,3.142857142857143
ត្រិយង្ស,treyongsor,srong,0,0.4,0.6666666666666666,0.6
ឆ្អែត,jlart,ae,0,0.19999999999999996,0.28571428571428575,0.8
វិសទិស,visatis,seseseseseseseseseseseses,0,0.07999999999999996,0.125,3.2857142857142856
បណ្ដាល,bondal,bal,0,0.5,0.6666666666666666,0.5
បច្ចេកៈ,bochchekak,bak,0,0.30000000000000004,0.4615384615384615,0.7
រំទំ,romtom,rum,0,0.33333333333333337,0.4444444444444444,0.6666666666666666
កំពីង,komping,komping,1,1.0,1.0,0.0
ផ្ទះ,phteh,phtohtohtohtohtohtohtohto,0,0.16000000000000003,0.26666666666666666,4.2
អន្ត្រើក,aontrauk,aukraukraukraukraukraukra,0,0.19999999999999996,0.30303030303030304,2.5
មាត់នៀវ,meatoniev,meat,0,0.4444444444444444,0.6153846153846153,0.5555555555555556
អួន,auon,auon,1,1.0,1.0,0.0
កញ្ជះកញ្ជាយ,konhcheahkonhchay,kanhchchchchchchchchchchc,0,0.36,0.4761904761904762,0.9411764705882353
អវិរុទ្ធ,aavirutthor,aothithithithithithithith,0,0.19999999999999996,0.3333333333333333,1.8181818181818181
ឡៅ,lav,lau,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ចំជា,chamchea,chamchamchamchamchamchamc,0,0.28,0.42424242424242425,2.25
ពាហិរកថា,peaherokatha,hahahahahahahahahahahahah,0,0.19999999999999996,0.2702702702702703,1.6666666666666667
ថៅកែ,thaukae,thae,0,0.5714285714285714,0.7272727272727273,0.42857142857142855
អណ្ដែត,aandaet,aet,0,0.4285714285714286,0.6,0.5714285714285714
ឈ្មង,chhmong,chm,0,0.4285714285714286,0.6,0.5714285714285714
ស្រឡាង,sralang,srong,0,0.5714285714285714,0.6666666666666666,0.42857142857142855
អរពិន្ទ,aaropintor,aor,0,0.30000000000000004,0.4615384615384615,0.7
គូលី,kuli,kuli,1,1.0,1.0,0.0
រង្គាល,rongkeal,krongkrongkrongkrongkrong,0,0.19999999999999996,0.30303030303030304,2.5
កំភ្លាញ,komphleanh,kampheampheampheampheamph,0,0.28,0.4,1.8
បាហាម៉ា,bahamas,ha,0,0.2857142857142857,0.4444444444444445,0.7142857142857143
ស្របគ្នា,srabaknea,br,0,0.11111111111111116,0.3636363636363636,0.8888888888888888
សិទ្ធិករ,setthikar,thik,0,0.4444444444444444,0.6153846153846153,0.5555555555555556
ណែវ,naev,venaenaenaenaenaenaenaena,0,0.12,0.2758620689655173,5.5
អយោគិន,aoyoukin,aoukoukoukoukoukoukoukouk,0,0.19999999999999996,0.30303030303030304,2.5
ទិវសភាគ,tivsopheak,sakovisakovisakovisakovis,0,0.24,0.34285714285714286,1.9
ពាក្យ,peak,py,0,0.25,0.3333333333333333,0.75
ល្បាក់ទឹក,lbeakatuek,kakakakakakakakakakakakak,0,0.16000000000000003,0.22857142857142856,2.1
កំព្រើល,kampraul,k,0,0.125,0.2222222222222222,0.875
ប្រថម,brotham,thothothothothothothothot,0,0.12,0.1875,3.142857142857143
លីឡ្ហា,lilha,lalalalalalalalalalalalal,0,0.12,0.19999999999999998,4.4
ស្លុះ,sloh,sluh,0,0.75,0.75,0.25
នឹក,nerk,nuek,0,0.5,0.75,0.5
ក៏,kor,kr,0,0.6666666666666667,0.8,0.3333333333333333
រប៉ែករប៉ោក,ropaekropaok,rok,0,0.25,0.4,0.75
រអិល,roael,aol,0,0.4,0.7499999999999999,0.6
រឹតចំណង,ruetchamnong,rong,0,0.33333333333333337,0.5,0.6666666666666666
ល្ហើយ,lhauy,haeuy,0,0.6,0.8000000000000002,0.4
ហួយ,huoy,hoy,0,0.75,0.8571428571428571,0.25
ត្រសាប់,trasab,sat,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
វត្ស,votsar,sot,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
គរុទោស,korutous,s,0,0.125,0.2222222222222222,0.875
ឩសវ័ត,uusovoat,usoat,0,0.625,0.7692307692307693,0.375
សមុហ៍,somuh,sohohohohohohohohohohohoh,0,0.12,0.19999999999999998,4.4
បន្តើត,bontaut,batatatatatatatatatatatat,0,0.16000000000000003,0.25,3.0
វិធូបនកម្ម,vithubnokomm,vikommmmmmmmmmmmmmmmmmmmm,0,0.16000000000000003,0.32432432432432434,1.75
ឡូរី,lori,rourourourourourourourour,0,0.07999999999999996,0.13793103448275865,5.75
សិប្បកម្ម,sebbkamm,bombombombombombombombomb,0,0.16000000000000003,0.24242424242424243,2.625
មត្តិកា,motteka,teateateateateateateateat,0,0.16000000000000003,0.25,3.0
កុះករ,kohkar,kokokokokokokokokokokokok,0,0.12,0.1935483870967742,3.6666666666666665
ការ,kar,roka,0,0.25,0.8571428571428571,1.0
ប្រឌិដ្ឋ,brordeut,br,0,0.25,0.4,0.75
ទិនមុខ,tinomukh,mukhonukhonukhonukhonukho,0,0.19999999999999996,0.36363636363636365,2.5
មហោរស្រព,mohaorsrop,prorororororororororororo,0,0.19999999999999996,0.34285714285714286,2.0
កញ្ជ្រក់,kanhchrok,k,0,0.11111111111111116,0.19999999999999998,0.8888888888888888
អនុបវាទី,aonubveati,anubonubonubonubonubonubo,0,0.19999999999999996,0.28571428571428575,2.0
អនុគណៈ,aanukonak,ak,0,0.2222222222222222,0.3636363636363636,0.7777777777777778
អាលម្ពរ,aalmpor,al,0,0.2857142857142857,0.4444444444444445,0.7142857142857143
ស្ពើន,spaeun,sau,0,0.5,0.6666666666666666,0.5
ទុព្ភិក្ខភ័យ,tupphikkhophey,khi,0,0.1428571428571429,0.35294117647058826,0.8571428571428571
ចង្វាយ,chongveay,veangveangveangveangveang,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
ប្រវត្តិហេតុ,bravotteheto,brotttttttttttttttttttttt,0,0.19999999999999996,0.32432432432432434,1.6666666666666667
ឌិកតេ,dikate,tetetetetetetetetetetetet,0,0.07999999999999996,0.12903225806451613,3.8333333333333335
