Input_English,Target_Khmer,Predicted_Khmer,Word_Acc,Char_Acc,F1,CER
tab,តាប,បាបាបាបាបាបាបាបាបាបាបាបា,0,0.08333333333333337,0.14814814814814814,7.333333333333333
ber,បើ,ប,0,0.5,0.6666666666666666,0.5
has,ហស,សា,0,0.0,0.5,1.0
preichhau,ព្រៃឈើ,ព,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
prey,ព្រៃ,ព្រៃ,1,1.0,1.0,0.0
chrong,ច្រុង,ច្រង,0,0.8,0.888888888888889,0.2
kontil,កន្តិល,កន្លិលិលិលិលិលិលិលិលិលិល,0,0.20833333333333337,0.33333333333333337,3.1666666666666665
chom,ចម,ចម,1,1.0,1.0,0.0
kesorseyhak,កេសរសីហៈ,សិក្សិក្សិក្សិក្សិក្សិក្,0,0.125,0.1875,2.625
techosei,តេជសី,សី,0,0.4,0.5714285714285715,0.6
mearoyeat,មារយាទ,អមា,0,0.16666666666666663,0.4444444444444444,0.8333333333333334
aoneachar,អនាចារ,អនា,0,0.5,0.6666666666666666,0.5
krabael,ក្របែល,ប្រាលាលាលាលាលាលាលាលាលាលា,0,0.125,0.26666666666666666,3.5
peahaneak,ពាហនៈ,អា,0,0.19999999999999996,0.28571428571428575,0.8
bampuonskor,បំពួនស្ករ,ប្រព្រព្រព្រព្រព្រព្រព្រ,0,0.16666666666666663,0.24242424242424243,2.2222222222222223
karbradenh,ការប្រដេញ,ប្រដារដារដារដារដារដារដារ,0,0.16666666666666663,0.36363636363636365,2.2222222222222223
chraong,ច្រោង,ចង,0,0.4,0.5714285714285715,0.6
muok,មួក,គោម,0,0.0,0.3333333333333333,1.0
rhot,រហូត,ហត,0,0.5,0.6666666666666666,0.5
khtoeng,ខ្ទឹង,ខ្គង,0,0.6,0.6666666666666665,0.4
phdeutphdak,ផ្ដឺតផ្ដក់,ផ្ដ្ដ្ដ្ដ្ដ្ដ្ដ្ដ្ដ្ដ្ដ្,0,0.20833333333333337,0.29411764705882354,1.9
kanthea,កន្ធា,អនា,0,0.4,0.5,0.6
chromich,ច្រមិច,ច្រិច្រិច្រិច្រិច្រិច្រិ,0,0.20833333333333337,0.33333333333333337,3.1666666666666665
moteyoubal,មតិយោបល់,បាយ,0,0.125,0.36363636363636365,0.875
tulhaeb,ទុលហ៊ែបៗ,ប្ល,0,0.125,0.36363636363636365,0.875
bopvbetbokkol,បុព្វបេតបុគ្គល,ប្ប្ប្ប្ប្ប្ប្ប្ប្ប្ប្ប្,0,0.20833333333333337,0.2631578947368421,1.3571428571428572
aomphout,អម្ភោទ,អមោត,0,0.5,0.6,0.5
boromeanou,បរមាណូ,អន,0,0.0,0.0,1.0
veaekchamhieng,វែកចំហៀង,វា,0,0.125,0.2,0.875
pouthismphear,ពោធិសម្ភារ,ភិសម្ភិសម្ភិសម្ភិសម្ភិសម,0,0.20833333333333337,0.29411764705882354,1.9
thaem,ថែម,ហេត,0,0.0,0.0,1.0
sramon,ស្រមណ,ស្រ,0,0.6,0.7499999999999999,0.4
rokotae,រកតែ,អក,0,0.25,0.3333333333333333,0.75
aandaeur,អណ្ដើរ,អណ្ដារ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
saoh,ស្អុះ,អសហា,0,0.0,0.4444444444444445,1.0
trocheak,ត្រជាក់,ចកាត,0,0.1428571428571429,0.5454545454545454,0.8571428571428571
phol,ភល,ផ្ល,0,0.33333333333333337,0.4,1.0
chrenhchronh,ច្រេញច្រុញ,រញ្ជ្ជ្ជ្ជ្ជ្ជ្ជ្ជ្ជ្ជ្ជ,0,0.08333333333333337,0.23529411764705882,2.2
aarohantor,អរហន្ត,អារ,0,0.16666666666666663,0.4444444444444444,0.8333333333333334
bracheasvoneakar,ប្រជាសវនាការ,ប្រាស្រាស្រាស្រាស្រាស្រា,0,0.33333333333333337,0.4444444444444444,1.3333333333333333
troam,ត្រុំ,ត,0,0.19999999999999996,0.33333333333333337,0.8
hrortei,ហឫទ័យ,រហិរហិរហិរហិរហិរហិរហិរហិ,0,0.04166666666666663,0.06896551724137931,4.6
kanhjeat,កញ្ជាត,កញ្ចានានានានានានានានានាន,0,0.16666666666666663,0.26666666666666666,3.3333333333333335
korkaiek,កក្អៀក,ក្រិក្រិក្រិក្រិក្រិក្រិ,0,0.16666666666666663,0.26666666666666666,3.3333333333333335
hatheni,ហត្ថិនី,ហិធិធិធិធិធិធិធិធិធិធិធិ,0,0.08333333333333337,0.12903225806451613,3.142857142857143
kao,កែវ,អា,0,0.0,0.0,1.0
tueueah,ទឺះ,ហឺតឺតឺតឺតឺតឺតឺតឺតឺតឺតឺតឺ,0,0.04166666666666663,0.07407407407407407,7.666666666666667
sottobbokoronaphithomm,សត្តប្បករណាភិធម្ម,បត្ធិបត្ធិបត្ធិបត្ធិបត្ធ,0,0.29166666666666663,0.4390243902439025,1.0
tamruy,តម្រុយ,ត្រំ,0,0.5,0.6,0.5
botheaneanuyouk,បធានានុយោគ,ឧបន្យោធាន្យោធាន្យោធាន្យោ,0,0.33333333333333337,0.47058823529411764,1.6
svastek,ស្វស្តិក,ស្វាស្វាស្វាស្វាស្វាស្វា,0,0.20833333333333337,0.3125,2.375
mongkoloborey,មង្គលបុរី,បង្រម្រម្រម្រម្រម្រម្រម្,0,0.125,0.30303030303030304,2.3333333333333335
romdoul,រំដួល,រដួល,0,0.8,0.888888888888889,0.2
brambei,ប្រាំបី,ប្រិប្រិប្រិប្រិប្រិប្រិ,0,0.16666666666666663,0.25806451612903225,2.857142857142857
comoros,កូម័រ,ចម្រ,0,0.4,0.4444444444444445,0.6
real,រាល,រាល,1,1.0,1.0,0.0
chumneanh,ជំនាញ,ជ្ន,0,0.4,0.5,0.6
sromem,ស្រមេម,សម្រម្រម្រម្រម្រម្រម្រម្,0,0.20833333333333337,0.33333333333333337,3.1666666666666665
kokreuk,កក្រើក,គ្រគ្រគ្រគ្រគ្រគ្រគ្រគ្រ,0,0.08333333333333337,0.13333333333333333,3.6666666666666665
aoneakol,អនាកុល,អន្អន្អន្អន្អន្អន្អន្អន្,0,0.08333333333333337,0.13333333333333333,3.6666666666666665
nepal,នេប៉ាល់,ពាលាលាលាលាលាលាលាលាលាលាលា,0,0.08333333333333337,0.12903225806451613,3.142857142857143
kamlov,កម្លៅ,កំ,0,0.19999999999999996,0.28571428571428575,0.8
viteseka,វិទេសិកា,វិក,0,0.375,0.5454545454545454,0.625
chambaeng,ចំបែង,បង,0,0.4,0.5714285714285715,0.6
khloung,ឃ្លោង,លង,0,0.4,0.5714285714285715,0.6
chabpongrot,ចាប់ពង្រត់,ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉,0,0.04166666666666663,0.058823529411764705,2.3
rodthasaphea,រដ្ឋសភា,ផ្ឋ,0,0.2857142857142857,0.4,0.7142857142857143
aatinn,អទិន្ន,អន,0,0.33333333333333337,0.5,0.6666666666666666
popuhsondaek,ពពុះសណ្ដែក,ផ្ដូសព,0,0.09999999999999998,0.5,0.9
leakkonsaeng,លាក់កន្សែង,ស្កាកាកាកាកាកាកាកាកាកាកា,0,0.125,0.29411764705882354,2.1
rongeavokok,រងាវកក,ករវារវារវារវារវារវារវារវ,0,0.125,0.26666666666666666,3.5
yeanbatrar,យានបាត្រ,ប្រាយ,0,0.125,0.7692307692307693,0.875
chea,ជា,ច,0,0.0,0.0,1.0
kourkkhakamm,គោរក្ខកម្ម,ក្មក្មក្មក្មក្មក្មក្មក្ម,0,0.25,0.35294117647058826,1.8
bangaaul,បង្អើល,បង,0,0.33333333333333337,0.5,0.6666666666666666
chhneang,ឈ្នាង,ឆ្ជាង,0,0.6,0.6,0.4
hab,ហប,ហាប,0,0.6666666666666667,0.8,0.5
rumchoul,រំជួល,ជំរួលួលួលួលួលួលួលួលួលួលួ,0,0.125,0.3448275862068966,4.2
vodthon,វឌ្ឍន,វឌ្ឋាន,0,0.6666666666666667,0.7272727272727272,0.4
banteaychhmar,បន្ទាយឆ្មារ,ប្រាយ,0,0.36363636363636365,0.625,0.6363636363636364
brothuon,ប្រថួន,បន្រួត,0,0.5,0.8333333333333334,0.5
omlong,អំឡុង,មង,0,0.19999999999999996,0.28571428571428575,0.8
lokhu,លឃុ,លោលោលោលោលោលោលោលោលោលោលោលោ,0,0.04166666666666663,0.07407407407407407,7.666666666666667
pheasasastrar,ភាសាសាស្ត្រ,សាសាសាសាសាសាសាសាសាសាសាសា,0,0.25,0.34285714285714286,1.6363636363636365
jreab,ជម្រាប,ប្រាប្រាប្រាប្រាប្រាប្រា,0,0.16666666666666663,0.26666666666666666,3.3333333333333335
kdok,ក្ឌុក,ក្ដក្ដក្ដក្ដក្ដក្ដក្ដក្ដ,0,0.125,0.20689655172413793,4.2
thonkreit,ធនក្រីត,ទ្ធិតិតិតិតិតិតិតិតិតិតិ,0,0.08333333333333337,0.19354838709677416,3.142857142857143
sbaekachaung,ស្បែកជើង,បង្កាសង្កាសង្កាសង្កាសង្ក,0,0.16666666666666663,0.3125,2.5
aompoka,អម្ពកា,អម,0,0.33333333333333337,0.5,0.6666666666666666
rumpheay,រំភាយ,ភាយ,0,0.6,0.7499999999999999,0.4
karphsay,ការផ្សាយ,ផ្រ,0,0.25,0.5454545454545454,0.75
erthipul,ឥទ្ធិពល,ព្រ,0,0.1428571428571429,0.4,0.8571428571428571
bomphley,បំភ្លៃ,បំផ្លំផ្លំផ្លំផ្លំផ្លំផ្,0,0.16666666666666663,0.26666666666666666,3.3333333333333335
sie,សៀ,សី,0,0.5,0.5,0.5
kroveaeng,គ្រវែង,រារារារារារារារារារារារា,0,0.04166666666666663,0.06666666666666667,3.8333333333333335
bonghok,បង្ហក់,បង្ហបង្ហបង្ហបង្ហបង្ហបង្ហ,0,0.16666666666666663,0.26666666666666666,3.3333333333333335
mokor,មករ,ម,0,0.33333333333333337,0.5,0.6666666666666666
tunhteanh,ទូញទាញ,ធ្ធ្ធ្ធ្ធ្ធ្ធ្ធ្ធ្ធ្ធ្ធ្,0,0.0,0.0,4.0
pongreak,ពង្រាក,ពារពារពារពារពារពារពារពារ,0,0.125,0.2,3.5
priech,ព្រៀច,ពិច,0,0.4,0.5,0.6
sayomeas,សាយមាស,សម្សម្សម្សម្សម្សម្សម្សម្,0,0.125,0.2,3.5
samreae,សំរែ,សមា,0,0.25,0.28571428571428575,0.75
lenglong,ឡិងឡង់,ឡង,0,0.33333333333333337,0.5,0.6666666666666666
sambohar,សម្បហារ,សម្រ,0,0.5714285714285714,0.7272727272727273,0.42857142857142855
aokkhonti,អក្ខន្តី,អក,0,0.25,0.4,0.75
baschem,បស្ចិម,សម្ប,0,0.16666666666666663,0.8,0.8333333333333334
chomlongrouk,ចម្លងរោគ,ចង្រង្រង្រង្រង្រង្រង្រង្,0,0.16666666666666663,0.25,2.5
phdout,ផ្ដូត,ផ្ដូត,1,1.0,1.0,0.0
pteh,ប្រទេស,ផ្ធ,0,0.16666666666666663,0.2222222222222222,0.8333333333333334
pruk,ព្រុកៗ,ព្រូក,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
aantolikkhar,អន្តលិក្ខ,អការិការិការិការិការិការ,0,0.125,0.18181818181818182,2.3333333333333335
bareaphop,បរាភព,ប៉ផែប៉ផែប៉ផែប៉ផែប៉ផែប៉ផែ,0,0.04166666666666663,0.06896551724137931,4.6
klay,ក្លាយ,ក្លាយ,1,1.0,1.0,0.0
poplouk,ពភ្លក់,ពពពពពពពពពពពពពពពពពពពពពពពព,0,0.04166666666666663,0.06666666666666667,3.8333333333333335
rontipheap,រន្តិភាព,ព,0,0.125,0.2222222222222222,0.875
sayueun,សាយឺន,ស្ន,0,0.4,0.5,0.6
phaakphaaeuk,ផ្អាក់ផ្អើក,អភាក,0,0.18181818181818177,0.39999999999999997,0.8181818181818182
svaypheap,ស្វ័យភាព,ផ្វាព្វាព្វាព្វាព្វាព្វា,0,0.16666666666666663,0.25,2.5
hveil,ហ្វ៊ីល,ហ្លៀវិលៀវិលៀវិលៀវិលៀវិលៀ,0,0.16666666666666663,0.26666666666666666,3.3333333333333335
sakateakeami,សកទាគាមិ,អសាកាកាកាកាកាកាកាកាកាកាក,0,0.16666666666666663,0.25,2.5
bampout,បំពោត,ប៉ូត,0,0.4,0.4444444444444445,0.6
branengbranong,ប្រណិងប្រណុង,ប្រណែង,0,0.41666666666666663,0.5555555555555556,0.5833333333333334
rosehrosaoh,រសេះរសោះ,សរហសរហសរហសរហសរហសរហសរហសរហ,0,0.16666666666666663,0.25,2.5
bongaeae,បង្អែ,អែង្អែង្អែង្អែង្អែង្អែង្,0,0.16666666666666663,0.27586206896551724,4.0
banteaysrei,បន្ទាយស្រី,ប្រិសិសិសិសិសិសិសិសិសិសិ,0,0.08333333333333337,0.23529411764705882,2.2
vileboneak,វិលេបនៈ,បន្លាលាលាលាលាលាលាលាលាលាល,0,0.04166666666666663,0.19354838709677416,3.2857142857142856
hetphet,ហេតុភេទ,ភេត,0,0.2857142857142857,0.6,0.7142857142857143
veab,វាប់,ប,0,0.25,0.4,0.75
moun,មួន,មួន,1,1.0,1.0,0.0
kokrich,គគ្រិច,ក,0,0.0,0.0,1.0
rohetrohout,រហេតរហូត,រហិរហិរហិរហិរហិរហិរហិរហិ,0,0.16666666666666663,0.25,2.5
chokrayuth,ចក្រាយុធ,ក្រ,0,0.375,0.5454545454545454,0.625
dob,ដុប,ដប្ដប្ដប្ដប្ដប្ដប្ដប្ដប្,0,0.08333333333333337,0.14814814814814814,7.333333333333333
chhmeae,ឈ្មែ,មា,0,0.25,0.3333333333333333,0.75
aangkiros,អង្គីរស,អង្រី,0,0.5714285714285714,0.8333333333333333,0.42857142857142855
ksein,ក្សីណ,សិនិនិនិនិនិនិនិនិនិនិនិ,0,0.0,0.06896551724137931,4.8
brateloum,ប្រតិលោម,ប្រម្រម្រម្រម្រម្រម្រម្រ,0,0.16666666666666663,0.25,2.5
meluem,មេលឹម,ម,0,0.19999999999999996,0.33333333333333337,0.8
prieb,ប្រៀប,ប្រៀប្រៀប្រៀប្រៀប្រៀប្រៀ,0,0.20833333333333337,0.3448275862068966,3.8
brokhong,ប្រខង,បង្រង្រង្រង្រង្រង្រង្រង្,0,0.16666666666666663,0.27586206896551724,4.0
aoy,អ៊ុយ,អយ,0,0.5,0.6666666666666666,0.5
aeichong,អ៊ីចុង,ចង,0,0.33333333333333337,0.5,0.6666666666666666
sangkhoar,សង្ឃ័រ,សង្រហារហារហារហារហារហារហា,0,0.16666666666666663,0.26666666666666666,3.3333333333333335
konliet,កន្លៀត,ទិលិលិលិលិលិលិលិលិលិលិលិ,0,0.04166666666666663,0.06666666666666667,3.8333333333333335
sthovireak,ស្ថវិរៈ,ស្រ,0,0.4285714285714286,0.6,0.5714285714285714
preah,ព្រះ,ផែ,0,0.0,0.0,1.0
tralak,ត្រឡក,ត្រឡាល,0,0.6666666666666667,0.7272727272727272,0.4
aaneaharouk,អានាហរោគ,អន,0,0.25,0.4,0.75
skoemskai,ស្កឹមស្កៃ,ស្ស្ស្ស្ស្ស្ស្ស្ស្ស្ស្ស្,0,0.16666666666666663,0.24242424242424243,2.2222222222222223
phnoam,ភ្នាំ,ផ្ន,0,0.4,0.5,0.6
ronoungronang,រណូងរណាង,រន្រន្រន្រន្រន្រន្រន្រន្,0,0.08333333333333337,0.125,2.75
ubbal,ឧប្បល,ប,0,0.19999999999999996,0.33333333333333337,0.8
pheroveak,ភេរវៈ,ព្វារវារវារវារវារវារវារវ,0,0.08333333333333337,0.13793103448275862,4.4
srolueng,ស្រលឹង,ស្រឹង,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
msilmngeimuoyoneay,ម្សិលម្ង៉ៃមួយនាយ,មីមីមីមីមីមីមីមីមីមីមីមី,0,0.125,0.15,1.3125
chantoul,ចន្ទោល,ចន្ល,0,0.6666666666666667,0.8,0.3333333333333333
chang,ចាង,ចាំង,0,0.75,0.8571428571428571,0.3333333333333333
ter,ធ្វើ,ត,0,0.0,0.0,1.0
prophop,ប្រភព,ព,0,0.19999999999999996,0.33333333333333337,0.8
klong,ក្លង,ក់,0,0.25,0.3333333333333333,0.75
vouharubchivini,វោហារុបជីវិនី,វិវិវិវិវិវិវិវិវិវិវិវិ,0,0.125,0.16216216216216217,1.6153846153846154
chhpong,ឆ្ពង់,ផ្ង,0,0.4,0.5,0.6
kolbot,កុលបុត្រ,បុបុបុបុបុបុបុបុបុបុបុបុ,0,0.125,0.1875,2.625
banhchhit,បញ្ឆិត,បញ្ឆិត,1,1.0,1.0,0.0
thoch,ថុច,ឆត,0,0.0,0.0,1.0
rubokay,រូបកាយ,ប្រយ,0,0.33333333333333337,0.6,0.6666666666666666
yothanukram,យថានុក្រម,អន្យ,0,0.2222222222222222,0.46153846153846156,0.7777777777777778
tomruem,តម្រឹម,ម,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
chboch,ច្បុច,ច្ច្ច្ច្ច្ច្ច្ច្ច្ច្ច្ច្,0,0.125,0.20689655172413793,4.2
aanoumtossei,អនោមទស្សី,សម្សម្សម្សម្សម្សម្សម្សម្,0,0.16666666666666663,0.24242424242424243,2.2222222222222223
chakkhobatthamphok,ចក្ខុបត្ថម្ភក,ប្ខ្ខ្ខ្ខ្ខ្ខ្ខ្ខ្ខ្ខ្ខ្,0,0.16666666666666663,0.2702702702702703,1.5384615384615385
mos,ម៉ោះ,សម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម,0,0.04166666666666663,0.07142857142857142,5.75
nheaem,ញ៉ែមៗ,ហេញ,0,0.0,0.25,1.0
puoch,ពួច,ពួច,1,1.0,1.0,0.0
khveal,ឃ្វាល,ខ្លាលាលាលាលាលាលាលាលាលាលា,0,0.125,0.20689655172413793,4.2
totoungtotang,តតូងតតាង,តតតតតតតតតតតតតតតតតតតតតតតត,0,0.16666666666666663,0.25,2.5
ohat,ឱហាត,អា,0,0.25,0.3333333333333333,0.75
pibak,ពិបាក,ប៉ាក,0,0.4,0.6666666666666665,0.6
bangokok,បាងកក,បង្ក,0,0.6,0.6666666666666665,0.4
brapey,ប្រពៃ,ប្រៃ,0,0.8,0.888888888888889,0.2
bopvochchea,បព្វជ្ជា,ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉ប៉,0,0.04166666666666663,0.0625,2.875
bantueng,បន្តឹង,បន្ទើត,0,0.5,0.6666666666666666,0.5
rokamokh,រកមុខ,ក្រខ,0,0.4,0.6666666666666665,0.6
branaengbranaong,ប្រណែងប្រណោង,ប្រណាំងប្រណាំងប្រណាំងប្រ,0,0.41666666666666663,0.5555555555555556,1.1666666666666667
reathon,រាធន៍,រ,0,0.19999999999999996,0.33333333333333337,0.8
ngeas,ងាស,ស្ង,0,0.0,0.6666666666666666,1.0
trokietbaong,ត្រកៀតប៉ោង,បង្រទិតិតិតិតិតិតិតិតិតិ,0,0.125,0.35294117647058826,2.1
vok,វក់,ក,0,0.33333333333333337,0.5,0.6666666666666666
sobann,សុបណ្ណ,បន,0,0.16666666666666663,0.25,0.8333333333333334
sromei,ស្រមៃ,សមី,0,0.4,0.5,0.6
ubatean,ឧបាទាន,បន្ទាន្ទាន្ទាន្ទាន្ទាន្ទ,0,0.16666666666666663,0.33333333333333337,3.3333333333333335
norokheatkomm,នរឃាតកម្ម,ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្,0,0.125,0.18181818181818182,2.3333333333333335
ngiv,ងីវ,វិង,0,0.0,0.6666666666666666,1.0
aaphithmmik,អាភិធម្មិក,ហៃមិមិមិមិមិមិមិមិមិមិមិ,0,0.16666666666666663,0.23529411764705882,2.0
sabboros,សប្បុរស,សប្ប្ប្ប្ប្ប្ប្ប្ប្ប្ប្ប,0,0.16666666666666663,0.25806451612903225,2.857142857142857
bakkhasampoanthor,បក្ខសម្ព័ន្ធ,ប្ខាកាកាកាកាកាកាកាកាកាកា,0,0.08333333333333337,0.2222222222222222,1.8333333333333333
aonteveasen,អន្តេវាសិន,សនានានានានានានានានានានាន,0,0.125,0.23529411764705882,2.1
thorm,ធម្ម,ម៌,0,0.25,0.3333333333333333,0.75
khlau,ខ្លៅ,ឃ្លោលោលោលោលោលោលោលោលោលោលោ,0,0.08333333333333337,0.14285714285714285,5.5
aaphtang,អផ្ទង់,អាំង,0,0.33333333333333337,0.4,0.6666666666666666
heumak,ហិមៈ,ហើម,0,0.5,0.5714285714285715,0.5
meatrar,មាត្រ,រារារារារារារារារារារារា,0,0.08333333333333337,0.13793103448275862,4.4
krouh,គ្រោះ,រោរោរោរោរោរោរោរោរោរោរោរោ,0,0.08333333333333337,0.13793103448275862,4.4
sami,សាមី,សមី,0,0.75,0.8571428571428571,0.25
bobrechphneaek,ប៉ប្រិចភ្នែក,ប្រប្រប្រប្រប្រប្រប្រប្រ,0,0.20833333333333337,0.2777777777777778,1.5833333333333333
trok,ត្រក,ក់,0,0.0,0.3333333333333333,1.0
smat,ស្មត់,សំ,0,0.19999999999999996,0.28571428571428575,0.8
aophisaothon,អភិសោធន៍,អភិសោធ,0,0.75,0.8571428571428571,0.25
trub,ទ្រុប,ប្រូត,0,0.4,0.6,0.6
smon,ស្មន់,សំណ,0,0.19999999999999996,0.25,0.8
bongbanh,បង់បាញ់,បងបងបងបងបងបងបងបងបងបងបងបង,0,0.125,0.19354838709677416,3.0
aokkhor,អក្ខរ,ក,0,0.19999999999999996,0.33333333333333337,0.8
chyot,ច្យុត,ច្យ,0,0.6,0.7499999999999999,0.4
klaeng,កន្លែង,កាំង,0,0.33333333333333337,0.4,0.6666666666666666
bonhcheabopeakyor,បញ្ជាប់ពាក្យ,ប្រប្រប្រប្រប្រប្រប្រប្រ,0,0.16666666666666663,0.2222222222222222,1.6666666666666667
chhdaor,ឆ្ដោរ,ឆដារដារដារដារដារដារដារដា,0,0.125,0.20689655172413793,4.2
pkakomrong,ផ្កាកម្រង,កំពង្កំពង្កំពង្កំពង្កំពង,0,0.20833333333333337,0.30303030303030304,2.111111111111111
rirsey,ឫស្សី,ឫស្រីរីរីរីរីរីរីរីរីរីរ,0,0.16666666666666663,0.27586206896551724,4.0
heumovoat,ហិមវ័ត,ហោមវោមវោមវោមវោមវោមវោមវោម,0,0.125,0.2,3.5
chrokaeng,ច្រកែង,ចង្រារារារារារារារារារារ,0,0.125,0.26666666666666666,3.5
mochchhandasanhnha,មច្ឆណ្ឌសញ្ញា,សញ្ឈញ្ឈញ្ឈញ្ឈញ្ឈញ្ឈញ្ឈញ្,0,0.20833333333333337,0.3333333333333333,1.5833333333333333
damnoh,ដំណុះ,ដំ,0,0.4,0.5714285714285715,0.6
lbeay,ល្បាយ,បាយ,0,0.6,0.7499999999999999,0.4
smottrud,ស្មុតទ្រុឌ,ស្ឋ,0,0.19999999999999996,0.30769230769230765,0.8
chraloeng,ច្រឡឹង,ច្រឡើង,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aontorodthoka,អន្តរដ្ឋកា,អណ្ឋាត្ឋាត្ឋាត្ឋាត្ឋាត្ឋ,0,0.25,0.35294117647058826,1.8
rondom,រណ្ដំ,ដំ,0,0.4,0.5714285714285715,0.6
chrob,ច្រប់,ប្រច្រច្រច្រច្រច្រច្រច្រ,0,0.125,0.27586206896551724,4.2
stoung,ស្ទូង,ស្ទូង,1,1.0,1.0,0.0
sbaekochaung,ស្បែកជើង,បង្កាសង្កាសង្កាសង្កាសង្ក,0,0.16666666666666663,0.3125,2.5
moronobay,មរណុបាយ,បរម,0,0.1428571428571429,0.6,0.8571428571428571
traleang,ត្រលាំង,ត្រាំង,0,0.8571428571428572,0.923076923076923,0.14285714285714285
barien,បារៀន,ប្រិន,0,0.6,0.6,0.4
sauhryt,សៅហ្ឫទ,ស្រុយ,0,0.16666666666666663,0.3636363636363636,0.8333333333333334
khloam,ឃ្លាំ,ម្ល,0,0.4,0.5,0.6
aokearoveak,អគារវៈ,អវាកាកាកាកាកាកាកាកាកាកាក,0,0.08333333333333337,0.2,3.6666666666666665
sambukachab,សម្បុកចាប,បាបាបាបាបាបាបាបាបាបាបាបា,0,0.125,0.18181818181818182,2.3333333333333335
sonhcheat,សញ្ជាត,សញ្ទេសញ្ទេសញ្ទេសញ្ទេសញ្ទ,0,0.125,0.2,3.5
vibbayouk,វិប្បយោគ,បាយ,0,0.25,0.36363636363636365,0.75
rortreay,រាត់រាយ,រារារារារារារារារារារារា,0,0.16666666666666663,0.25806451612903225,2.857142857142857
proloam,ព្រលាំ,ពល,0,0.33333333333333337,0.5,0.6666666666666666
phaendei,ផែនដី,ផ្ដី,0,0.6,0.6666666666666665,0.4
vichchhay,វិច្ឆាយ,ឆៃ,0,0.1428571428571429,0.22222222222222224,0.8571428571428571
pp,ភ្នំពេញ,ពពពពពពពពពពពពពពពពពពពពពពពព,0,0.04166666666666663,0.06451612903225806,3.2857142857142856
selouroskor,សិលោរស្ក,ស្រស្រស្រស្រស្រស្រស្រស្រ,0,0.16666666666666663,0.25,2.5
chbaol,ច្បោលៗ,ប់,0,0.16666666666666663,0.25,0.8333333333333334
aayoskomphor,អយស្កុម្ភ,សម្យ,0,0.33333333333333337,0.6153846153846153,0.6666666666666666
meatali,មាតលី,អាលាលាលាលាលាលាលាលាលាលាលា,0,0.08333333333333337,0.13793103448275862,4.4
krai,ក្រៃ,ការី,0,0.5,0.5,0.5
vikheasahar,វិឃាសាហារ,ហាហាហាហាហាហាហាហាហាហាហាហា,0,0.16666666666666663,0.24242424242424243,2.2222222222222223
loungpreahbang,ហ្លួងព្រះបាង,បង,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
kamproy,កំព្រយ,កំព្រយ,1,1.0,1.0,0.0
kondeng,កណ្ដេង,ក្ដឹង,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
sarubb,សារុប្ប,ប្រូប្រូប្រូប្រូប្រូប្រូ,0,0.16666666666666663,0.25806451612903225,2.857142857142857
kang,កាង,កាំង,0,0.75,0.8571428571428571,0.3333333333333333
sameameatrar,សមាមាត្រ,សមាត្រាត្រាត្រាត្រាត្រាត,0,0.29166666666666663,0.43750000000000006,2.125
aongkonh,អង្គញ់,អង្គ,0,0.6666666666666667,0.8,0.3333333333333333
chhet,ឆិត,ឆេត,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
kbalmoeang,ក្បាលមឿង,បង្លាំបង្លាំបង្លាំបង្លាំ,0,0.20833333333333337,0.3125,2.375
sveikoron,ស្វីករណ៍,សន,0,0.125,0.2,0.875
klon,ក្លន,កន្ល់,0,0.6,0.888888888888889,0.5
anhjernh,អញ្ជើញ,កញ្ញ្ញ្ញ្ញ្ញ្ញ្ញ្ញ្ញ្ញ្ញ,0,0.125,0.2,3.5
karpitnas,ការពិតណាស់,សាន្ទិកាន្ទិកាន្ទិកាន្ទិ,0,0.16666666666666663,0.29411764705882354,2.0
krapot,ក្រពត,ព្រព្រព្រព្រព្រព្រព្រព្រ,0,0.125,0.20689655172413793,4.2
chaungkhlaeng,ជើងខ្លែង,ចង្លង្លង្លង្លង្លង្លង្លង្,0,0.16666666666666663,0.25,2.5
rosathan,រឱសឋាន,សាន្ធាន្ធាន្ធាន្ធាន្ធាន្,0,0.08333333333333337,0.2,3.6666666666666665
sbang,ស្បង់,បាបាបាបាបាបាបាបាបាបាបាបា,0,0.04166666666666663,0.06896551724137931,4.6
trongtreay,ទ្រង់ទ្រាយ,ត្រាង,0,0.30000000000000004,0.5333333333333333,0.7
piphop,ពិភព,ព,0,0.25,0.4,0.75
mreah,ម្រះ,ហេះ,0,0.25,0.28571428571428575,0.75
reachisei,រាជិសី,សី,0,0.33333333333333337,0.5,0.6666666666666666
keae,គែ,ឯកែ,0,0.33333333333333337,0.4,1.0
